Int1_Name,TS_Name,Int2_Name,Sub_Name,Int1_DeltaG,TS_DeltaG,Int2_DeltaG,Sub_DeltaG,Int1_kcalmol,TS_kcalmol,Int2_kcalmol,fw_td_kcalmol,fw_b_kcalmol,rv_b_kcalmol,Sub_Smiles,Sub_Smiles_minusH,Int1_SMILES,Int2_SMILES,Int1_to_Int2_SMILES,Substrate_SMILES,Substrate_mH_SMILES,Substrate_to_Substrate_mH_SMILES
Thiophene_H6_Int1_Sub18,Thiophene_H6_interpolation_Sub18_v2,Thiophene_H6_Int2_Sub18,Thiophene_H6_Int1_Sub18,-1596.740686,-1596.725538,-1596.739821,-1012.192871,-2.381990000049825,7.1233800000638325,-1.839202499922124,0.5427875001277016,9.505370000113658,8.962582499985956,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(Cl)sc->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(Cl)s1,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(Cl)sc->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(Cl)s1,[c]1([H])[c]([H])[c]([H])[c]([Cl])[s]1,[C]1[C]([H])[C]([H])[C]([Cl])[S]1,[c]1([H])[c]([H])[c]([H])[c]([Cl])[s]1>>[C]1[C]([H])[C]([H])[C]([Cl])[S]1
Thiophene_H6_Int1_Sub19,Thiophene_H6_interpolation_Sub19_v2,Thiophene_H6_Int2_Sub19,Thiophene_H6_Int1_Sub19,-1371.625812,-1371.609341,-1371.620832,-787.070613,-7.015449999979637,3.3201024999641504,-3.890500000022144,3.1249499999574937,10.335552499943788,7.210602499986294,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C2CCCCC2)sc->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C2CCCCC2)s1,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C2CCCCC2)sc->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C2CCCCC2)s1,[c]1([H])[c]([H])[c]([H])[c]([C]2([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]2([H])[H])[s]1,[C]1[C]([H])[C]([H])[C]([C]2([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]2([H])[H])[S]1,[c]1([H])[c]([H])[c]([H])[c]([C]2([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]2([H])[H])[s]1>>[C]1[C]([H])[C]([H])[C]([C]2([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]2([H])[H])[S]1
Thiophene_H6_Int1_Sub20,Thiophene_H6_interpolation_Sub20_v2,Thiophene_H6_Int2_Sub20,Thiophene_H6_Int1_Sub20,-1294.29382,-1294.277158,-1294.289182,-709.741007,-5.51823500005014,4.937169999947741,-2.607889999978852,2.9103450000712883,10.455404999997882,7.545059999926593,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C(C)(C)C)sc->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C(C)(C)C)s1,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C(C)(C)C)sc->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C(C)(C)C)s1,[c]1([H])[c]([H])[c]([H])[c]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[s]1,[C]1[C]([H])[C]([H])[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[S]1,[c]1([H])[c]([H])[c]([H])[c]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[s]1>>[C]1[C]([H])[C]([H])[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[S]1
Thiophene_H6_Int1_Sub21,Thiophene_H6_interpolation_Sub21_v2,Thiophene_H6_Int2_Sub21,Thiophene_H6_Int1_Sub21,-1255.03881,-1255.022415,-1255.034234,-670.486294,-5.331867499949965,4.955995000114228,-2.460427499923128,2.871440000026837,10.287862500064191,7.416422500037356,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C(C)C)sc->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C(C)C)s1,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C(C)C)sc->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C(C)C)s1,[c]1([H])[c]([H])[c]([H])[c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[s]1,[C]1[C]([H])[C]([H])[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[S]1,[c]1([H])[c]([H])[c]([H])[c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[s]1>>[C]1[C]([H])[C]([H])[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[S]1
Thiophene_H6_Int1_Sub5,Thiophene_H6_interpolation_Sub5_v2,Thiophene_H6_Int2_Sub5,Thiophene_H6_Int1_Sub5,-1255.036398,-1255.022648,-1255.033997,-670.485839,-4.103849999911517,4.524275000134139,-2.597222499934446,1.5066274999770712,8.628125000045657,7.121497500068585,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1sccc->31C(C)C,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1sccc1C(C)C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1sccc->31C(C)C>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1sccc1C(C)C,[c]1([H])[c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[c]([H])[c]([H])[s]1,[C]1[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])[C]([H])[S]1,[c]1([H])[c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[c]([H])[c]([H])[s]1>>[C]1[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])[C]([H])[S]1
Thiophene_H6_Int1_Sub6,Thiophene_H6_interpolation_Sub6_v2,Thiophene_H6_Int2_Sub6,Thiophene_H6_Int1_Sub6,-1176.526292,-1176.512848,-1176.524225,-591.977732,-2.8494775000109485,5.586632499948792,-1.552434999932757,1.2970425000781916,8.43610999995974,7.139067499881548,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1sccc->31C,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1sccc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1sccc->31C>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1sccc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[s]1,[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[S]1,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[s]1>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[S]1
Toluene_H10_Int1_Sub105,Toluene_H10_interpolation_Sub105_v2,Toluene_H10_Int2_Sub105,Toluene_H10_Int1_Sub105,-1315.260776,-1315.243243,-1315.261262,-730.717699,0.5911050000057116,11.593062500121787,0.2861400000622893,-0.3049649999434223,11.001957500116076,11.3069225000595,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(Cl)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(Cl)ccc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(Cl)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(Cl)ccc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([Cl])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([Cl])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([Cl])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([Cl])[C]1[H]
Toluene_H10_Int1_Sub106,Toluene_H10_interpolation_Sub106_v2,Toluene_H10_Int2_Sub106,Toluene_H10_Int1_Sub106,-947.95934,-947.942701,-947.961887,-363.414846,-0.2980624999608494,10.142910000002132,-1.896304999991969,-1.5982425000311196,10.440972499962982,12.0392149999941,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(C#N)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(C#N)ccc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(C#N)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(C#N)ccc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([C]#[N])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([C][N])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([C]#[N])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([C][N])[C]1[H]
Toluene_H10_Int1_Sub107,Toluene_H10_interpolation_Sub107_v2,Toluene_H10_Int2_Sub107,Toluene_H10_Int1_Sub107,-1008.294792,-1008.274299,-1008.29234,-423.745625,-3.230369999976688,9.628987500015567,-1.691739999937738,1.5386300000389497,12.859357499992257,11.320727499953309,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(C(C)=O)c->31,CC(=O)c1ccc(C)[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c1,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(C(C)=O)c->31>>CC(=O)c1ccc(C)[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c1,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([C](=[O])[C]([H])([H])[H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([C]([O])[C]([H])([H])[H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([C](=[O])[C]([H])([H])[H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([C]([O])[C]([H])([H])[H])[C]1[H]
Toluene_H10_Int1_Sub112,Toluene_H10_interpolation_Sub112_v2,Toluene_H10_Int2_Sub112,Toluene_H10_Int1_Sub112,-954.979919,-954.962679,-954.980707,-370.438591,1.688602500016998,12.506702500026565,1.194132499981322,-0.4944700000356761,10.818100000009563,11.31257000004524,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(F)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(F)ccc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(F)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(F)ccc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([F])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([F])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([F])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([F])[C]1[H]
Toluene_H10_Int1_Sub115,Toluene_H10_interpolation_Sub115_v2,Toluene_H10_Int2_Sub115,Toluene_H10_Int1_Sub115,-1152.917728,-1152.899671,-1152.917662,-568.376064,1.4777625001212868,12.808530000120584,1.519177500016724,0.0414149998954371,11.330767499999297,11.28935250010386,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(I)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(I)ccc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(I)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(I)ccc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([I])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([I])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([I])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([I])[C]1[H]
Toluene_H10_Int1_Sub117,Toluene_H10_interpolation_Sub117_v2,Toluene_H10_Int2_Sub117,Toluene_H10_Int1_Sub117,-895.042373,-895.022351,-895.039819,-310.496094,-1.4181499999507707,11.1456550000743,0.1844850000692588,1.6026350000200296,12.56380500002507,10.96117000000504,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(C)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(C)ccc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc(C)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc(C)ccc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([C]([H])([H])[H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([C]([H])([H])[H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([C]([H])([H])[H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([C]([H])([H])[H])[C]1[H]
Toluene_H10_Int1_Sub126,Toluene_H10_interpolation_Sub126_v2,Toluene_H10_Int2_Sub126,Toluene_H10_Int1_Sub126,-970.201205,-970.180329,-970.198477,-385.65448,-1.6980149999575644,11.40167499999862,0.0138050000008149,1.7118199999583794,13.099689999956183,11.387869999997804,,,COc1ccc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c12,COc1ccc(C)[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c1,COc1ccc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c12>>COc1ccc(C)[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c1,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([O][C]([H])([H])[H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([O][C]([H])([H])[H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([O][C]([H])([H])[H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([O][C]([H])([H])[H])[C]1[H]
Toluene_H10_Int1_Sub12,Toluene_H10_interpolation_Sub12_v2,Toluene_H10_Int2_Sub12,Toluene_H10_Int1_Sub12,-1813.992546,-1813.974692,-1813.994227,-1229.446604,-1.2066825000209749,9.996702500085917,-2.2615099998546384,-1.0548274999763407,11.203384999964214,12.258212499940557,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C(Cl)Cl)cccc->31C,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c(C)cccc1C(Cl)Cl,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C(Cl)Cl)cccc->31C>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c(C)cccc1C(Cl)Cl,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]1[C]([Cl])([Cl])[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([H])[C]1[C]([Cl])([Cl])[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]1[C]([Cl])([Cl])[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([H])[C]1[C]([Cl])([Cl])[H]
Toluene_H10_Int1_Sub130,Toluene_H10_interpolation_Sub130_v2,Toluene_H10_Int2_Sub130,Toluene_H10_Int1_Sub130,-1444.182534,-1444.164074,-1444.18275,-859.639399,0.5547100000262617,12.138360000029138,0.4191700000831133,-0.1355399999431483,11.583650000002876,11.719189999946025,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc([Si](F)(F)F)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc([Si](F)(F)F)ccc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c(C)ccc([Si](F)(F)F)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cc([Si](F)(F)F)ccc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([Si]([F])([F])[F])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([Si]([F])([F])[F])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([H])[c]([Si]([F])([F])[F])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([H])[C]([Si]([F])([F])[F])[C]1[H]
Toluene_H10_Int1_Sub140,Toluene_H10_interpolation_Sub140_v2,Toluene_H10_Int2_Sub140,Toluene_H10_Int1_Sub140,-3429.058423,-3429.040867,-3429.057767,-2844.513967,-0.2742175000923907,10.742172499773233,0.137422500009734,0.4116400001021247,11.016389999865623,10.6047499997635,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(Br)cc(C)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(Br)cc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(Br)cc(C)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(Br)cc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([Br])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([Br])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([Br])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([Br])[C]([H])[C]1[H]
Toluene_H10_Int1_Sub141,Toluene_H10_interpolation_Sub141_v2,Toluene_H10_Int2_Sub141,Toluene_H10_Int1_Sub141,-931.857901,-931.840065,-931.857628,-347.313399,-0.3030824999481751,10.889007500044556,-0.131774999952654,0.171307499995521,11.192089999992731,11.02078249999721,,,C#Cc1cc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c2c1,C#Cc1cc[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c(C)c1,C#Cc1cc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c2c1>>C#Cc1cc[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c(C)c1,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C]#[C][H])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C][C][H])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C]#[C][H])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C][C][H])[C]([H])[C]1[H]
Toluene_H10_Int1_Sub146,Toluene_H10_interpolation_Sub146_v2,Toluene_H10_Int2_Sub146,Toluene_H10_Int1_Sub146,-933.088248,-933.070293,-933.086978,-348.541593,-1.654089999997126,9.612672500021093,-0.8571650000116904,0.7969249999854355,11.266762500018215,10.46983750003278,,,C=Cc1cc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c2c1,C=Cc1cc[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c(C)c1,C=Cc1cc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c2c1>>C=Cc1cc[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c(C)c1,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C](=[C]([H])[H])[H])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([C]([H])[H])[H])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C](=[C]([H])[H])[H])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([C]([H])[H])[H])[C]([H])[C]1[H]
Toluene_H10_Int1_Sub147,Toluene_H10_interpolation_Sub147_v2,Toluene_H10_Int2_Sub147,Toluene_H10_Int1_Sub147,-1813.993527,-1813.975126,-1813.993745,-1229.446799,-1.699897500059819,9.846730000107868,-1.836692499857122,-0.1367949999399798,11.54662750002501,11.68342249996499,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C(Cl)Cl)cc(C)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C(Cl)Cl)cc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C(Cl)Cl)cc(C)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C(Cl)Cl)cc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C]([Cl])([Cl])[H])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([Cl])([Cl])[H])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C]([Cl])([Cl])[H])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([Cl])([Cl])[H])[C]([H])[C]1[H]
Toluene_H10_Int1_Sub149,Toluene_H10_interpolation_Sub149_v2,Toluene_H10_Int2_Sub149,Toluene_H10_Int1_Sub149,-969.024971,-969.00759,-969.027098,-384.481952,0.6274999999851616,11.534077499985358,-0.7071924999979728,-1.3346924999831344,10.906577500000196,12.24126999998333,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C=O)cc(C)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C=O)cc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C=O)cc(C)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C=O)cc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C](=[O])[H])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([O])[H])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C](=[O])[H])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([O])[H])[C]([H])[C]1[H]
Toluene_H10_Int1_Sub150,Toluene_H10_interpolation_Sub150_v2,Toluene_H10_Int2_Sub150,Toluene_H10_Int1_Sub150,-1315.262241,-1315.244394,-1315.26097,-730.71801,-0.133029999878147,11.06596250002582,0.6645225000343657,0.7975524999125128,11.198992499903966,10.401439999991451,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(Cl)cc(C)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(Cl)cc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(Cl)cc(C)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(Cl)cc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([Cl])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([Cl])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([Cl])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([Cl])[C]([H])[C]1[H]
Toluene_H10_Int1_Sub151,Toluene_H10_interpolation_Sub151_v2,Toluene_H10_Int2_Sub151,Toluene_H10_Int1_Sub151,-947.958564,-947.941179,-947.961135,-363.415097,0.3463800000172057,11.255467500011065,-1.266922499975891,-1.6133024999930967,10.90908749999386,12.522389999986956,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C#N)cc(C)c->31,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C#N)cc1C,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1cc(C#N)cc(C)c->31>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1ccc(C#N)cc1C,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C]#[N])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C][N])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C]#[N])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C][N])[C]([H])[C]1[H]
Toluene_H10_Int1_Sub153,Toluene_H10_interpolation_Sub153_v2,Toluene_H10_Int2_Sub153,Toluene_H10_Int1_Sub153,-1083.475216,-1083.456791,-1083.476549,-498.931904,0.4436424999856569,12.005329999972645,-0.3928149999713071,-0.8364574999569641,11.561687499986988,12.398144999943952,,,COC(=O)c1cc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c2c1,COC(=O)c1cc[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c(C)c1,COC(=O)c1cc(C)c2->[Pd+2]34(<-O=C->3(C)[O-]->4)(<-[O-]C(C)=O)<-c2c1>>COC(=O)c1cc[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c(C)c1,[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C](=[O])[O][C]([H])([H])[H])[c]([H])[c]1[H],[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([O])[O][C]([H])([H])[H])[C]([H])[C]1[H],[c]1([H])[c]([C]([H])([H])[H])[c]([H])[c]([C](=[O])[O][C]([H])([H])[H])[c]([H])[c]1[H]>>[C]1[C]([C]([H])([H])[H])[C]([H])[C]([C]([O])[O][C]([H])([H])[H])[C]([H])[C]1[H]
