Int2_Name,C-Index,H-Index,BDE_kcalmol,Int1_Name,appearance_index,count,substructure,count_substructure,appearance_index_substructure,apperance_index_substructure
aa219_plan_opt_C6_H15,5,14,119.9108066725529,aa219_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
aa70_plan_opt_C11_H16,10,15,117.55272881501752,aa70_plan_opt,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa101_plan_opt_C16_H21,15,20,117.65951990251864,aa101_plan_opt,7,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub23_C9_H10,8,9,118.70023178999745,2Propen1amine_RH_Sub23,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Phenylpyridine_RH_Sub2_C14_H18,13,17,117.36490175001506,2Phenylpyridine_RH_Sub2,5,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub20_C9_H11,8,10,121.90312858502396,2Propen1amine_RH_Sub20,2,2,"{'first layer': ['C'], 'second layer': ['N']}",76,1,1
aa315_opt_C12_H22,11,21,118.64406677496504,aa315_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa280_plan2_opt_C9_H32,8,31,117.47140293251448,aa280_plan2_opt,9,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa186_plan_opt_C8_H17,7,16,117.867384924987,aa186_plan_opt,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub15_C14_H18,13,17,117.39396253001188,Benzeneethaneamine_o_RH_Sub15,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub7_C6_H15,5,14,118.96299176751796,Thiobenzoicacid_RH_Sub7,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub5_C9_H20,8,19,115.68805357996295,5Hexen1amine_RH_Sub5,2,2,"{'first layer': ['Cl', 'C'], 'second layer': []}",14,1,1
Cyclopentene_RH_Sub14_C3_H11,2,10,122.10896552750285,Cyclopentene_RH_Sub14,3,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa281_plan_opt_C8_H29,7,28,117.81492153250896,aa281_plan_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Naphtalene_2_RH_Sub12_C12_H13,11,12,117.8672004399762,Naphtalene_2_RH_Sub12,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub24_C5_H8,4,7,117.28992177499536,Toluene_RH_Sub24,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub2_C7_H8,6,7,116.6383314224899,5Hexen1amine_RH_Sub2,1,2,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
3Buten1amine_RH_Sub25_C7_H8,6,7,113.18507906998832,3Buten1amine_RH_Sub25,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa102_opt_C2_H7,1,6,117.76288860504422,aa102_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub30_C6_H8,5,7,117.63021439750602,Naphtalene_2_RH_Sub30,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub40_C11_H12,10,11,117.9588882300095,3Buten1amine_gamma_RH_Sub40,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa159_opt_C3_H19,2,18,117.52083110756018,aa159_opt,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub14_C12_H15,11,14,118.0415199400069,Benzeneethaneamine_o_RH_Sub14,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1thiol_RH_Sub15_C8_H13,7,12,119.11122169994768,3Buten1thiol_RH_Sub15,1,2,"{'first layer': ['C'], 'second layer': ['Cl']}",24,1,1
aa241_opt_C12_H21,11,20,117.68801844246894,aa241_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa119_plan_opt_C4_H9,3,8,117.61726342499784,aa119_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub35_C9_H20,8,19,118.31242486749689,5Hexen1amine_RH_Sub35,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa194_plan_opt_C9_H17,8,16,120.2781796850303,aa194_plan_opt,3,3,"{'first layer': ['C', 'C'], 'second layer': ['N', 'F']}",0,1,1
aa16_plan_opt_C2_H7,1,6,118.16345699495258,aa16_plan_opt,7,11,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Cyclopentene_RH_Sub21_C4_H6,3,5,121.91879475003162,Cyclopentene_RH_Sub21,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub38_C16_H19,15,18,117.79568614747348,Benzeneethaneamine_o_RH_Sub38,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa316_opt_C9_H19,8,18,118.9469534949862,aa316_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
aa69_opt_C13_H18,12,17,117.97282751501696,aa69_opt,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub33_C9_H10,8,9,117.94868633503484,5Hexen1amine_RH_Sub33,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Thiobenzoicacid_RH_Sub9_C9_H13,8,12,116.82902930002255,Thiobenzoicacid_RH_Sub9,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub28_C7_H13,6,12,122.45239941503712,Azulene_RH_Sub28,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa100_opt_C12_H16,11,15,100.81528389249796,aa100_opt,2,5,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
Benzeneethaneamine_o_RH_Sub7_C11_H20,10,19,117.0016702375058,Benzeneethaneamine_o_RH_Sub7,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa5_plan_opt_C6_H11,5,10,117.98559525750107,aa5_plan_opt,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa284_plan_opt_C21_H38,20,37,117.56557750503733,aa284_plan_opt,2,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub23_C1_H7,0,6,122.25669973496736,Cyclopentene_RH_Sub23,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa198_opt_C15_H29,14,28,117.08467280000492,aa198_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub1_C12_H15,11,14,118.55112022001038,Benzamide_o_N_RH_Sub1,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub30_C7_H8,6,7,114.83736249750764,2Propen1amine_RH_Sub30,1,3,"{'first layer': ['C', 'C'], 'second layer': ['N', 'N']}",21,1,1
aa150_plan_opt_C11_H22,10,21,117.19270570999952,aa150_plan_opt,7,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa101_plan_opt_C5_H10,4,9,117.31608915252252,aa101_plan_opt,2,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa295_opt_C1_H15,0,14,118.92427250750671,aa295_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa150_plan_opt_C6_H19,5,18,117.78994264000433,aa150_plan_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub23_C3_H11,2,10,121.25767580995785,Cyclopentene_RH_Sub23,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa315_plan_opt_C9_H19,8,18,117.49077762250351,aa315_plan_opt,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub10_C9_H11,8,10,118.49221114751622,2Propen1amine_RH_Sub10,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzamide_o_N_RH_Sub35_C12_H15,11,14,117.9562684174644,Benzamide_o_N_RH_Sub35,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa321_plan_opt_C13_H30,12,29,117.13985891500982,aa321_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa79_opt_C16_H20,15,19,110.4373419099953,aa79_opt,2,8,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
2Propen1amine_RH_Sub26_C7_H8,6,7,114.9793255875096,2Propen1amine_RH_Sub26,3,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa115_plan_opt_C2_H7,1,6,118.2604998699965,aa115_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub27_C9_H10,8,9,113.54994333749444,4Penten1amine_RH_Sub27,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub2_C1_H6,0,5,116.1124199074878,Ethene_RH_Sub2,2,3,"{'first layer': ['F', 'C'], 'second layer': []}",15,1,1
aa295_plan_opt_C9_H21,8,20,117.27538259998283,aa295_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub29_C6_H15,5,14,118.2479523800373,Benzoicacid_RH_Sub29,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub7_C2_H5,1,4,119.72906196500304,Cyclopentene_RH_Sub7,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub1_C1_H18,0,17,116.0280882999902,Azulene_RH_Sub1,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub30_C8_H19,7,18,117.94978571496527,5Hexen1thiol_RH_Sub30,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Naphtalene_2_RH_Sub16_C12_H13,11,12,117.4831371825134,Naphtalene_2_RH_Sub16,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa279_plan_opt_C12_H26,11,25,117.42730913498434,aa279_plan_opt,10,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub16_C11_H14,10,13,117.5370977900306,Thiobenzoicacid_RH_Sub16,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa235_opt_C11_H18,10,17,119.3596847175337,aa235_opt,2,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa226_plan_opt_C13_H21,12,20,117.0256752500012,aa226_plan_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa122_plan_opt_C3_H8,2,7,117.24054066248698,aa122_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1thiol_RH_Sub9_C3_H4,2,3,111.26146464245494,2Ethen1thiol_RH_Sub9,2,2,"{'first layer': ['C', 'S'], 'second layer': []}",8,1,1
Naphtalene_2_RH_Sub6_C16_H17,15,16,117.966805397498,Naphtalene_2_RH_Sub6,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub32_C9_H10,8,9,117.30669484999652,3Buten1amine_RH_Sub32,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub38_C11_H20,10,19,117.61127895747308,Benzeneethaneamine_o_RH_Sub38,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub9_C1_H7,0,6,120.49265416497704,Cyclopentene_RH_Sub9,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1thiol_RH_Sub2_C6_H7,5,6,116.8962809850538,3Buten1thiol_RH_Sub2,2,2,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
aa266_opt_C7_H14,6,13,117.44933438497868,aa266_opt,5,7,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
3Buten1amine_RH_Sub28_C9_H10,8,9,117.97177080499196,3Buten1amine_RH_Sub28,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1thiol_RH_Sub23_C8_H19,7,18,117.9562175899312,5Hexen1thiol_RH_Sub23,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Propen1ol_RH_Sub27_C8_H9,7,8,117.79847036499206,2Propen1ol_RH_Sub27,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa117_opt_C4_H9,3,8,117.4913499025152,aa117_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa216_opt_C8_H22,7,21,117.45264884002552,aa216_opt,2,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa110_opt_C4_H9,3,8,117.27013732745236,aa110_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa80_plan_opt_C5_H10,4,9,117.29783203998552,aa80_plan_opt,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa296_plan_opt_C5_H17,4,16,117.46215421001835,aa296_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub1_C4_H6,3,5,120.64081632751709,Cyclopentene_RH_Sub1,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa253_opt_C18_H17,17,16,113.18622362994034,aa253_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa230_opt_C9_H24,8,23,119.3766140399876,aa230_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa333_opt_C24_H29,23,28,118.05949091253808,aa333_opt,4,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa268_opt_C1_H20,0,19,119.25392147500617,aa268_opt,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub21_C1_H16,0,15,118.89525439748668,Styrene_RH_Sub21,3,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
Styrene_RH_Sub1_C1_H16,0,15,118.93557252749645,Styrene_RH_Sub1,5,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa329_plan2_opt_C21_H26,20,25,120.32171187000728,aa329_plan2_opt,1,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa149_plan_opt_C13_H24,12,23,117.37842814000174,aa149_plan_opt,1,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa284_plan_opt_C9_H28,8,27,117.40657716251008,aa284_plan_opt,7,15,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa324_opt_C16_H37,15,36,117.50499551752512,aa324_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa191_plan_opt_C1_H31,0,30,118.4886161998503,aa191_plan_opt,1,6,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Azulene_RH_Sub28_C3_H17,2,16,114.99959446503028,Azulene_RH_Sub28,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa99_plan_opt_C3_H8,2,7,117.67186659249688,aa99_plan_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa337_opt_C19_H24,18,23,117.724634322538,aa337_opt,7,8,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Naphtalene_2_RH_Sub15_C5_H7,4,6,118.39496747247352,Naphtalene_2_RH_Sub15,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub15_C7_H17,6,16,118.36599893499994,4Penten1amine_RH_Sub15,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Phenylpyridine_RH_C5_H6,4,5,116.68979583501012,2Phenylpyridine_RH,3,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub22_C8_H13,7,12,119.80557115750884,Styrene_RH_Sub22,2,7,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
aa85_opt_C17_H21,16,20,117.33154322245468,aa85_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa98_opt_C3_H8,2,7,117.82821010001383,aa98_opt,2,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1ol_RH_Sub1_C3_H4,2,3,115.15063685250098,2Ethen1ol_RH_Sub1,1,2,"{'first layer': ['C', 'O'], 'second layer': []}",0,1,1
aa71_plan_opt_C11_H16,10,15,117.38538460498432,aa71_plan_opt,1,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa4_plan_opt_C9_H14,8,13,115.37191029499084,aa4_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
5Hexen1amine_RH_Sub14_C9_H10,8,9,120.32763735247812,5Hexen1amine_RH_Sub14,1,2,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
Cyclopentene_RH_Sub10_C3_H11,2,10,120.78735891249224,Cyclopentene_RH_Sub10,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub14_C10_H14,9,13,117.1385725399881,Styrene_RH_Sub14,6,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa119_plan_opt_C5_H10,4,9,117.48934817749672,aa119_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa247_opt_C23_H24,22,23,117.10219071751196,aa247_opt,4,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub39_C9_H13,8,12,116.75975392756244,Thiobenzoicacid_RH_Sub39,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
N4dimethyl1pentanamine_alpha_RH_Sub17_C29_H32,28,31,116.78586671248922,N4dimethyl1pentanamine_alpha_RH_Sub17,2,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub35_C8_H19,7,18,118.10984464999764,5Hexen1thiol_RH_Sub35,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethanamine_o_RH_C16_H19,15,18,117.50566192250446,Benzeneethanamine_o_RH,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub37_C12_H15,11,14,117.45205020497151,Benzamide_o_N_RH_Sub37,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub23_C13_H17,12,16,118.27188648496218,Benzeneethaneamine_o_RH_Sub23,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa103_plan_opt_C5_H10,4,9,117.26471698248986,aa103_plan_opt,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub14_C1_H6,0,5,120.810910242488,Ethene_RH_Sub14,3,3,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
5Hexen1thiol_RH_Sub38_C8_H9,7,8,118.16501946997931,5Hexen1thiol_RH_Sub38,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Ethen1thiol_RH_Sub20_C5_H7,4,6,121.25623946252404,2Ethen1thiol_RH_Sub20,2,2,"{'first layer': ['C'], 'second layer': ['N', 'S']}",6,1,1
aa224_plan_opt_C6_H10,5,9,119.09461805004526,aa224_plan_opt,6,10,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
aa295_opt_C9_H21,8,20,117.2385427025,aa295_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa331_opt_C21_H26,20,25,119.26825169255268,aa331_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa14_opt_C5_H10,4,9,116.95535320755256,aa14_opt,9,10,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub37_C8_H12,7,11,119.08138156498892,Benzoicacid_RH_Sub37,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Cyclopentene_RH_Sub5_C3_H11,2,10,122.27701442000296,Cyclopentene_RH_Sub5,2,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
Azulene_RH_Sub4_C11_H15,10,14,123.38208333498528,Azulene_RH_Sub4,6,7,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
3Buten1thiol_RH_Sub7_C8_H13,7,12,115.63645613752982,3Buten1thiol_RH_Sub7,2,2,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
Toluene_RH_Sub21_C4_H12,3,11,118.59395274250303,Toluene_RH_Sub21,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub1_C9_H20,8,19,116.2778514974876,5Hexen1amine_RH_Sub1,2,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Styrene_RH_C6_H9,5,8,117.6780995500333,Styrene_RH,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa250_opt_C8_H20,7,19,118.73498524996592,aa250_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1thiol_RH_Sub27_C8_H13,7,12,117.7046289950124,3Buten1thiol_RH_Sub27,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa277_opt_C13_H15,12,14,119.79380992500992,aa277_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzeneethaneamine_o_RH_Sub11_C16_H19,15,18,119.3856500399862,Benzeneethaneamine_o_RH_Sub11,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub32_C8_H9,7,8,117.98534425751598,5Hexen1ol_RH_Sub32,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
3Buten1amine_gamma_RH_Sub8_C10_H14,9,13,117.54024909501936,3Buten1amine_gamma_RH_Sub8,2,2,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa301_plan_opt_C1_H17,0,16,117.14623933502054,aa301_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub12_C1_H6,0,5,121.28860967749596,Ethene_RH_Sub12,2,3,"{'first layer': ['C'], 'second layer': ['F']}",26,1,1
aa304_opt_C11_H30,10,29,117.70634520748274,aa304_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa69_plan_opt_C11_H16,10,15,117.1987535549961,aa69_plan_opt,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1ol_RH_Sub40_C8_H9,7,8,117.60437332002368,3Buten1ol_RH_Sub40,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa180_plan_opt_C7_H23,6,22,119.71469472506271,aa180_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa123_plan_opt_C5_H15,4,14,117.56209739003026,aa123_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
N4dimethyl1pentanamine_alpha_RH_Sub37_C25_H28,24,27,116.73472044249309,N4dimethyl1pentanamine_alpha_RH_Sub37,2,2,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub43_C7_H8,6,7,115.54133027500852,5Hexen1amine_RH_Sub43,2,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Benzamide_o_N_RH_Sub37_C7_H16,6,15,119.3438754824696,Benzamide_o_N_RH_Sub37,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa334_opt_C8_H13,7,12,117.48158411999412,aa334_opt,4,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub7_C16_H19,15,18,117.25331468001173,Benzeneethanamine_o_RH_Sub7,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa232_plan_opt_C14_H19,13,18,118.7458466475286,aa232_plan_opt,4,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa239_opt_C15_H28,14,27,117.06741278498129,aa239_opt,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub14_C8_H19,7,18,122.13854650499144,5Hexen1thiol_RH_Sub14,1,2,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
3Buten1amine_RH_Sub40_C9_H14,8,13,117.75069251497143,3Buten1amine_RH_Sub40,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1ol_RH_Sub35_C8_H9,7,8,118.0021405500213,5Hexen1ol_RH_Sub35,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa315_opt_C8_H18,7,17,118.64486432744854,aa315_opt,4,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa248_plan_opt_C10_H15,9,14,117.60653380250405,aa248_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub13_C11_H14,10,13,119.19364382491436,Thiobenzoicacid_RH_Sub13,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa281_opt_C11_H26,10,25,117.2805858300299,aa281_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub42_C8_H9,7,8,117.3363825024984,5Hexen1ol_RH_Sub42,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
4Penten1amine_RH_Sub20_C7_H8,6,7,118.33312734749768,4Penten1amine_RH_Sub20,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Styrene_RH_Sub23_C6_H9,5,8,118.26530401001946,Styrene_RH_Sub23,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa230_plan_opt_C1_H15,0,14,119.37144155747204,aa230_plan_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub24_C12_H13,11,12,117.8362784949725,Naphtalene_2_RH_Sub24,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa329_plan_opt_C17_H22,16,21,116.87921486747712,aa329_plan_opt,7,9,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa197_plan_opt_C8_H22,7,21,117.21255855499692,aa197_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub25_C11_H15,10,14,122.05375305749128,Azulene_RH_Sub25,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa152_opt_C1_H7,0,6,117.3858269924429,aa152_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub39_C13_H17,12,16,117.05843451501424,Benzeneethanamine_o_RH_Sub39,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa7_opt_C18_H23,17,22,117.73984617753484,aa7_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub24_C8_H9,7,8,118.4234478149736,2Propen1ol_RH_Sub24,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa330_plan2_opt_C20_H25,19,24,117.69954059746368,aa330_plan2_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
